frame,North_Straight,North_Left,South_Straight,South_Left,East_Straight,East_Left,West_Straight,West_Left,Center
2738,3,2,0,1,10,2,8,7,9
2739,3,2,1,1,10,2,8,7,9
2740,3,2,1,1,10,2,8,7,9
2741,3,2,2,1,10,2,8,7,9
2742,3,2,2,1,10,2,8,7,9
2743,3,2,2,0,10,3,8,7,10
2744,3,2,2,0,10,3,8,7,10
2745,3,2,2,0,10,3,8,7,10
2746,3,2,2,0,10,3,8,7,10
2747,3,2,2,0,10,3,8,7,10
2748,3,2,2,0,10,3,8,7,11
2749,3,2,2,0,10,3,8,7,11
2750,3,2,2,0,10,3,8,7,11
2751,3,2,2,0,10,3,8,7,11
2752,3,2,2,0,10,3,8,7,11
2753,3,2,2,0,10,3,8,7,11
2754,3,2,2,0,10,3,8,7,11
2755,3,2,2,0,10,3,8,7,11
2756,3,2,1,0,10,3,8,7,11
2757,3,2,1,0,10,3,8,7,11
2758,3,2,0,0,10,3,8,7,10
2759,3,2,0,0,11,3,8,7,10
2760,3,2,0,0,11,3,8,7,10
2761,3,2,0,0,11,3,8,7,9
2762,3,2,0,0,11,3,8,7,9
2763,3,2,1,0,11,3,8,7,9
2764,3,2,1,0,11,3,8,7,9
2765,3,2,1,0,11,3,8,7,9
2766,3,2,1,0,12,2,8,7,9
2767,3,2,1,0,12,2,8,7,9
2768,3,2,1,0,11,2,8,7,9
2769,3,2,1,0,11,2,8,7,9
2770,3,2,1,0,11,2,8,7,9
2771,3,2,1,0,11,2,8,7,9
2772,3,2,1,0,11,2,8,7,9
2773,3,2,1,0,11,2,8,7,9
2774,3,2,2,0,11,2,8,7,9
2775,3,2,2,0,11,2,8,7,9
2776,3,2,3,0,11,2,8,7,9
2777,3,2,3,0,11,2,8,7,9
2778,3,2,3,0,11,2,8,7,9
2779,3,2,3,0,11,2,8,7,9
2780,3,2,3,0,11,2,8,7,9
2781,3,2,3,0,11,2,8,7,9
2782,3,2,3,0,11,2,8,7,9
2783,3,2,2,0,11,2,8,7,9
2784,3,2,2,0,11,2,8,7,9
2785,3,2,2,0,11,2,8,7,9
2786,3,2,2,0,11,2,8,7,10
2787,3,2,2,0,11,2,8,7,10
2788,3,2,3,0,11,2,8,7,10
2789,3,2,3,0,11,2,8,7,10
2790,3,2,3,0,11,2,8,7,10
2791,3,2,1,0,11,2,8,7,9
2792,3,2,1,0,11,2,8,7,9
2793,3,2,1,0,12,2,8,7,9
2794,3,2,1,0,12,2,8,7,9
2795,3,2,1,0,12,2,8,7,9
2796,3,2,1,0,12,2,8,7,9
2797,3,2,1,0,12,2,8,7,9
2798,3,2,1,0,12,2,8,7,9
2799,3,2,1,0,12,2,8,7,9
2800,3,2,1,0,12,2,8,7,9
2801,3,2,1,0,12,2,7,7,9
2802,3,2,1,0,12,2,7,7,9
2803,3,2,1,0,12,2,7,7,9
2804,3,2,2,0,12,2,7,7,9
2805,3,2,2,0,12,2,7,7,9
2806,3,2,1,0,12,2,7,6,7
2807,3,2,1,0,12,2,7,6,7
2808,3,2,1,0,12,2,7,6,7
2809,3,2,1,0,12,2,7,6,7
2810,3,2,1,0,12,2,7,6,7
2811,3,2,1,0,12,2,7,6,7
2812,3,2,1,0,12,2,7,6,7
2813,3,2,1,0,12,2,7,6,7
2814,3,2,1,0,12,2,8,6,7
2815,3,2,1,0,12,2,8,6,7
2816,3,2,1,0,12,2,8,6,7
2817,3,2,1,0,12,2,8,6,7
2818,3,2,1,0,12,2,9,6,7
2819,3,2,1,0,12,2,9,6,7
2820,3,2,1,0,12,2,9,6,7
2821,3,2,0,0,12,2,9,6,5
2822,3,2,0,0,12,2,9,6,5
2823,3,2,0,0,12,2,9,6,5
2824,3,2,0,0,12,2,9,6,5
2825,3,2,0,0,12,2,9,6,5
2826,3,2,1,0,12,2,9,6,6
2827,3,2,1,0,12,2,9,6,6
2828,3,2,2,0,12,2,9,6,6
2829,3,2,2,0,12,2,9,6,6
2830,3,2,2,0,12,2,9,6,6
2831,3,2,2,0,12,2,11,6,6
2832,3,2,2,0,12,2,11,6,6
2833,3,2,2,0,12,2,11,6,5
2834,3,2,2,0,12,2,11,6,5
2835,3,2,2,0,12,2,11,6,5
2836,3,2,2,0,12,2,10,6,5
2837,3,2,2,0,12,2,10,6,5
2838,3,2,2,0,12,2,10,6,5
2839,3,2,2,0,13,2,10,6,5
2840,3,2,2,0,13,2,10,6,5
2841,3,2,2,0,13,2,10,6,5
2842,3,2,2,0,13,2,10,6,5
2843,3,2,0,0,13,2,10,6,5
2844,3,2,0,0,13,2,10,6,5
2845,3,2,0,0,13,2,10,6,5
2846,3,2,0,0,13,2,10,6,5
2847,3,2,0,0,13,2,10,6,5
2848,3,2,0,0,13,2,10,6,5
2849,3,2,0,0,13,2,10,6,5
2850,3,2,0,0,13,2,10,6,6
2851,3,2,1,0,13,2,10,6,5
2852,3,2,1,0,13,2,10,6,5
2853,3,2,1,0,13,2,10,6,5
2854,3,2,1,0,13,2,10,6,5
2855,3,2,1,0,13,2,10,6,5
2856,3,2,1,0,13,2,10,6,5
2857,3,2,1,0,13,2,10,6,5
2858,3,2,1,0,14,2,10,6,5
2859,3,2,1,0,14,2,10,6,5
2860,3,2,1,0,14,2,10,6,5
2861,3,2,2,0,14,2,10,6,5
2862,3,2,2,0,14,2,10,6,5
2863,3,2,2,0,14,2,9,6,5
2864,3,2,2,0,14,2,9,6,5
2865,3,2,2,0,14,2,9,6,5
2866,3,2,1,0,14,2,9,6,5
2867,3,2,1,0,14,2,9,6,5
2868,3,2,1,0,14,2,9,6,4
2869,3,2,1,0,14,2,9,6,4
2870,3,2,1,0,14,2,9,6,4
2871,3,2,1,0,14,2,9,6,5
2872,3,2,1,0,14,2,9,6,5
2873,3,2,1,1,14,2,10,6,4
2874,3,2,1,1,14,2,10,6,4
2875,3,2,1,1,14,2,10,6,4
2876,3,2,0,1,14,2,10,6,4
2877,3,2,0,1,14,2,10,6,4
2878,3,2,0,1,14,2,10,6,4
2879,3,2,1,1,14,2,10,6,4
2880,3,2,1,1,14,2,10,6,4
2881,3,2,1,1,14,2,11,6,3
2882,3,2,1,1,14,2,11,6,3
2883,3,2,1,1,14,2,11,6,4
2884,3,2,1,1,14,2,11,6,4
2885,3,2,1,1,14,2,11,6,4
2886,3,2,1,1,14,2,10,6,4
2887,3,2,1,1,14,2,10,6,4
2888,3,2,1,1,14,2,10,6,4
2889,3,2,1,1,14,2,10,6,4
2890,3,2,1,1,14,2,10,6,4
2891,3,2,0,1,14,2,10,6,3
2892,3,2,0,1,14,2,10,6,3
2893,3,2,0,0,14,2,9,6,5
2894,3,2,0,0,14,2,9,6,5
2895,3,2,0,0,14,2,9,6,6
2896,3,2,0,0,14,2,10,6,6
2897,3,2,0,0,14,2,10,6,6
2898,3,2,0,1,14,2,9,6,4
2899,3,2,0,1,14,2,9,6,4
2900,3,2,0,1,14,2,9,6,5
2901,3,2,0,1,14,2,9,6,6
2902,3,2,0,1,14,2,9,6,6
2903,3,2,0,1,14,2,10,6,6
2904,3,2,0,1,14,2,10,6,6
2905,3,2,0,1,14,2,10,6,6
2906,3,2,0,1,14,2,10,6,6
2907,3,2,0,1,14,2,10,6,6
2908,3,2,0,1,14,2,10,6,6
2909,3,2,0,1,14,2,10,6,6
2910,3,2,0,1,14,2,10,6,6
2911,3,2,0,1,14,2,9,6,6
2912,3,2,0,1,14,2,9,6,6
2913,3,2,0,1,14,2,10,6,6
2914,3,2,2,1,14,2,10,6,6
2915,3,2,2,1,14,2,10,6,6
2916,3,2,2,1,14,2,10,6,6
2917,3,2,2,1,14,2,10,6,6
2918,3,2,2,0,14,2,10,6,4
2919,3,2,2,0,14,2,10,6,4
2920,3,2,2,0,14,2,10,6,4
2921,3,2,2,0,14,2,11,6,3
2922,3,2,2,0,14,2,11,6,3
2923,3,2,1,0,14,2,10,6,4
2924,3,2,1,0,14,2,10,6,4
2925,3,2,1,0,14,2,10,6,4
2926,3,2,2,0,14,2,10,6,4
2927,3,2,2,0,14,2,10,6,4
2928,3,2,1,0,14,2,10,6,5
2929,3,2,1,0,14,2,10,6,5
2930,3,2,1,0,14,2,10,6,5
2931,3,2,1,0,14,2,10,6,6
2932,3,2,1,0,14,2,10,6,6
2933,3,2,1,0,14,2,10,6,5
2934,3,2,1,0,14,2,10,6,5
2935,3,2,1,0,14,2,10,6,5
2936,3,2,1,0,14,2,10,6,5
2937,3,2,1,0,14,2,10,6,4
2938,3,2,0,0,14,2,10,6,4
2939,3,2,0,0,14,2,10,6,4
2940,3,2,0,0,14,2,10,6,4
2941,3,2,0,0,14,2,10,6,5
2942,3,2,0,0,14,2,10,6,5
2943,3,2,0,0,14,2,10,6,5
2944,3,2,0,0,14,2,10,6,5
2945,3,2,0,0,14,2,10,6,5
2946,3,2,0,0,14,2,10,6,6
2947,3,2,0,0,14,2,10,6,6
2948,3,2,0,0,14,2,10,6,5
2949,3,2,0,0,14,2,10,6,5
2950,3,2,0,0,14,2,10,6,4
2951,3,2,0,0,13,2,10,6,4
2952,3,2,0,0,13,2,10,6,4
2953,3,2,0,0,14,2,10,6,4
2954,3,2,0,0,14,2,10,6,4
2955,3,2,0,0,14,2,10,6,3
2956,3,2,0,0,14,2,10,6,3
2957,3,2,0,0,14,2,10,6,3
2958,3,2,0,0,14,2,10,6,4
2959,3,2,0,0,14,2,10,6,4
2960,3,2,0,0,14,2,10,6,4
2961,3,2,2,0,14,2,10,6,4
2962,3,2,2,0,14,2,10,6,4
2963,3,2,2,0,14,2,10,6,4
2964,3,2,2,0,14,2,10,6,4
2965,3,2,2,0,14,2,10,6,4
2966,3,2,2,0,14,2,10,6,3
2967,3,2,2,0,14,2,10,6,3
2968,3,2,2,0,14,2,10,6,3
2969,3,2,2,0,14,2,10,6,3
2970,3,2,2,0,14,2,10,6,3
2971,3,2,2,0,14,2,10,6,4
2972,3,2,2,0,14,2,10,6,4
2973,3,2,0,0,14,2,10,6,4
2974,3,2,0,0,14,2,10,6,3
2975,3,2,0,0,14,2,10,6,3
2976,3,2,0,0,14,2,10,6,2
2977,3,2,0,0,14,2,10,6,2
2978,3,2,0,0,14,2,10,6,4
2979,3,2,0,0,14,2,10,6,4
2980,3,2,0,0,14,2,10,6,4
2981,3,2,0,0,14,2,10,6,2
2982,3,2,0,0,14,2,10,6,2
2983,3,2,0,0,14,2,10,6,2
2984,3,2,0,0,14,2,10,6,2
2985,3,2,0,0,14,2,10,6,2
2986,3,2,1,0,14,2,10,6,3
2987,3,2,1,0,14,2,10,6,3
2988,3,2,1,0,14,2,10,6,3
2989,3,2,1,0,14,2,10,6,3
2990,3,2,1,0,14,2,10,6,2
2991,3,2,1,0,14,2,10,6,2
2992,3,2,1,0,14,2,10,6,3
2993,3,2,1,0,14,2,10,6,4
2994,3,2,1,0,14,2,10,6,4
2995,3,2,1,0,14,2,10,6,4
2996,3,2,1,0,14,2,10,6,4
2997,3,2,1,0,14,2,10,6,4
2998,3,2,0,0,14,2,10,6,3
2999,3,2,0,0,14,2,10,6,3
3000,3,2,0,0,14,2,10,6,2
3001,3,2,0,0,14,2,10,6,2
3002,3,2,0,0,14,2,10,6,2
3003,3,2,0,0,14,2,10,6,3
3004,3,2,0,0,14,2,10,6,3
3005,3,2,0,0,14,2,10,6,3
3006,3,2,0,0,14,2,10,6,3
3007,3,2,0,0,14,2,10,6,3
3008,3,2,0,0,14,2,10,6,3
3009,3,2,1,0,14,2,10,6,3
3010,3,2,1,0,14,2,10,6,3
3011,3,2,1,0,14,2,10,6,3
3012,3,2,1,0,14,2,10,6,3
3013,3,2,1,0,14,2,10,6,3
3014,3,2,2,0,14,2,10,6,3
3015,3,2,2,0,14,2,10,6,3
3016,3,2,2,0,14,2,10,6,3
3017,3,2,2,0,14,2,10,6,3
3018,3,2,2,0,14,2,10,6,3
3019,3,2,2,0,14,2,10,6,3
3020,3,2,2,0,14,2,10,6,3
3021,3,2,1,0,13,2,11,6,1
3022,3,2,1,0,13,2,11,6,1
3023,3,2,1,0,13,2,11,6,1
3024,3,2,1,0,14,2,11,6,2
3025,3,2,1,0,14,2,11,6,2
3026,3,2,0,0,14,2,11,6,2
3027,3,2,0,0,14,2,11,6,2
3028,3,2,0,0,14,2,11,6,2
3029,3,2,0,0,14,2,11,6,3
3030,3,2,0,0,14,2,11,6,3
3031,3,2,0,0,14,2,12,6,4
3032,3,2,0,0,14,2,12,6,4
3033,3,2,0,0,14,2,12,6,4
3034,3,2,0,0,13,2,12,7,4
3035,3,2,0,0,13,2,12,7,4
3036,3,2,0,0,13,2,12,7,4
3037,3,2,0,0,13,2,12,7,4
3038,3,2,0,0,13,2,12,7,4
3039,3,2,1,0,13,2,12,7,4
3040,3,2,1,0,13,2,12,7,4
3041,3,2,1,0,13,2,12,7,4
3042,3,2,1,0,13,2,12,7,4
3043,3,2,1,0,13,2,12,7,4
3044,3,2,1,0,13,2,12,7,4
3045,3,2,1,0,13,2,12,7,4
3046,3,2,2,0,13,2,11,7,4
3047,3,2,2,0,13,2,11,7,4
3048,3,2,2,0,13,2,11,7,4
3049,3,2,2,0,13,2,11,7,3
3050,3,2,2,0,13,2,10,7,3
3051,3,2,1,0,13,2,12,7,3
3052,3,2,1,0,13,2,12,7,3
3053,3,2,1,0,13,2,12,7,3
3054,3,2,1,0,13,2,12,7,2
3055,3,2,1,0,13,2,12,7,2
3056,3,2,1,0,13,2,12,7,3
3057,3,2,1,0,13,2,12,7,3
3058,3,2,1,0,13,2,12,7,3
3059,3,2,0,0,13,2,12,7,3
3060,3,2,0,0,13,2,12,7,3
3061,3,2,0,0,13,2,12,7,3
3062,3,2,0,0,13,2,12,7,3
3063,3,2,0,0,13,2,12,7,3
3064,3,2,0,0,13,3,12,7,3
3065,3,2,0,0,13,3,12,7,3
3066,3,2,0,0,13,3,12,7,3
3067,3,2,0,0,13,3,12,8,3
3068,3,2,0,0,13,3,12,8,3
3069,2,2,1,0,13,3,12,8,3
3070,2,2,1,0,13,3,12,8,3
3071,2,2,1,0,13,3,12,8,3
3072,2,2,1,0,13,3,12,8,3
3073,2,2,1,0,13,3,12,8,3
3074,2,2,0,0,13,3,12,8,2
3075,2,2,0,0,13,3,12,8,2
3076,2,2,1,0,13,3,12,8,2
3077,2,2,1,0,13,3,12,8,2
3078,2,2,1,0,13,3,12,8,2
3079,1,2,1,0,13,3,12,8,2
3080,1,2,1,0,13,3,12,8,2
3081,1,2,0,0,13,3,12,8,3
3082,1,2,0,0,13,3,12,8,3
3083,1,2,0,0,13,3,12,8,3
3084,1,2,0,0,13,3,12,8,3
3085,1,2,0,0,13,3,12,8,3
3086,1,2,0,0,13,3,12,8,4
3087,1,2,0,0,13,3,12,8,4
3088,1,2,0,0,13,3,12,8,4
3089,0,2,1,0,13,3,12,8,4
3090,0,2,1,0,13,3,12,8,4
3091,0,2,1,0,13,3,12,8,4
3092,0,2,1,0,13,3,12,8,5
3093,0,2,1,0,13,3,12,8,5
3094,0,2,1,0,13,3,12,8,6
3095,0,2,1,0,13,3,12,8,6
3096,0,2,1,0,13,3,12,8,5
3097,2,2,1,0,13,3,12,8,5
3098,2,2,1,0,13,3,12,8,5
3099,2,2,1,0,13,3,12,8,5
3100,2,2,1,0,13,3,12,8,5
3101,2,2,0,0,13,3,12,8,5
3102,3,2,0,0,13,3,12,8,5
3103,3,2,0,0,13,3,12,8,5
3104,3,2,0,0,13,3,12,8,5
3105,3,2,0,0,13,3,12,8,5
3106,3,2,0,0,13,3,12,8,6
3107,3,2,0,0,13,3,12,8,6
3108,3,2,0,0,13,3,12,8,6
3109,3,2,0,0,13,3,12,8,6
3110,2,2,0,0,13,3,12,8,6
3111,2,2,0,0,13,3,12,8,5
3112,2,2,0,0,13,3,12,8,5
3113,3,2,0,0,13,3,12,8,6
3114,3,2,0,0,13,3,12,8,4
3115,3,2,0,0,13,3,12,8,4
3116,3,2,0,0,13,3,12,8,5
3117,3,2,0,0,13,3,12,8,5
3118,3,2,0,0,13,3,12,8,5
3119,3,2,0,0,13,3,12,8,5
3120,3,2,0,1,13,3,12,8,5
3121,3,2,0,0,13,3,12,8,5
3122,3,2,0,0,13,3,12,8,5
3123,3,2,0,0,13,3,12,8,5
3124,2,2,0,0,13,4,13,8,5
3125,2,2,0,0,13,4,13,8,5
3126,2,2,0,0,13,4,12,8,4
3127,2,2,0,0,13,4,12,8,4
3128,2,2,0,0,13,4,12,8,4
3129,2,2,0,1,13,3,12,8,4
3130,2,2,0,1,13,4,12,8,4
3131,1,2,0,1,13,4,12,8,5
3132,1,2,0,1,13,4,12,8,6
3133,1,2,0,1,13,4,12,8,6
3134,1,2,0,1,13,4,12,8,7
3135,1,2,0,1,13,4,12,8,6
3136,1,2,0,1,13,4,12,8,7
3137,1,2,0,1,13,4,12,8,7
3138,1,2,0,1,13,4,12,8,7
3139,1,2,0,1,13,4,12,8,7
3140,1,2,0,1,13,4,12,8,7
3141,1,2,0,1,13,4,13,8,7
3142,1,2,0,1,13,4,13,8,7
3143,1,2,0,1,13,4,13,8,7
3144,1,2,0,1,13,4,13,8,6
3145,1,2,0,1,13,4,13,8,6
3146,0,2,0,1,13,4,13,8,6
3147,0,2,0,1,13,4,13,8,6
3148,0,2,0,1,13,4,13,8,7
3149,0,2,0,1,13,4,13,8,5
3150,0,2,0,1,13,4,13,8,5
3151,0,2,0,1,13,4,13,8,4
3152,1,2,0,1,13,4,13,8,4
3153,1,2,0,1,13,4,13,8,4
3154,1,2,1,1,13,3,12,8,5
3155,1,2,1,1,13,3,12,8,5
3156,1,2,1,1,13,3,12,8,4
3157,1,2,1,1,13,3,12,8,4
3158,1,2,1,1,13,3,12,8,4
3159,1,2,1,1,13,3,12,8,5
3160,1,2,1,1,13,3,12,8,5
3161,1,2,1,1,13,3,12,8,5
3162,2,2,1,1,13,3,12,8,5
3163,2,2,1,1,13,3,12,8,6
3164,2,2,1,1,13,3,12,8,5
3165,2,2,1,1,13,3,12,8,4
3166,2,2,0,1,13,3,12,8,4
3167,2,2,0,1,13,3,12,8,5
3168,2,2,0,1,13,3,12,8,6
3169,2,2,0,1,13,3,12,8,6
3170,2,2,0,1,13,3,12,8,6
3171,2,2,0,1,13,3,12,8,6
3172,2,2,0,1,13,3,12,8,6
3173,2,2,0,1,13,3,12,8,5
3174,1,2,0,1,13,3,12,8,4
3175,1,2,0,1,13,3,12,8,4
3176,1,2,0,1,13,3,12,8,4
3177,1,2,0,1,13,3,12,8,4
3178,1,2,0,1,13,3,12,8,4
3179,1,2,0,1,13,3,12,8,4
3180,1,2,0,1,13,3,12,8,4
3181,0,2,0,1,13,3,12,8,6
3182,0,2,0,1,13,3,12,8,5
3183,0,2,0,1,13,3,12,8,5
3184,0,2,0,1,13,3,12,8,5
3185,0,2,0,1,13,3,12,8,5
3186,0,2,0,1,13,3,12,8,5
3187,0,2,1,1,13,3,12,8,6
3188,0,2,1,1,13,3,12,8,7
3189,2,2,2,1,13,3,12,8,6
3190,2,2,1,1,13,3,12,8,6
3191,2,2,1,1,13,3,12,8,6
3192,2,2,1,1,13,3,12,8,6
3193,2,2,2,1,13,3,12,8,5
3194,2,2,2,1,13,2,12,9,5
3195,2,2,2,1,13,2,12,9,5
3196,2,2,2,1,13,2,12,9,6
3197,2,2,2,1,13,2,12,9,6
3198,2,2,2,1,13,2,12,9,5
3199,2,2,2,1,13,2,12,9,5
3200,2,2,2,1,13,2,12,9,6
3201,2,2,2,1,13,2,12,9,7
3202,2,2,2,1,13,2,12,9,7
3203,2,2,2,1,13,2,12,9,7
3204,2,2,0,1,13,2,12,9,6
3205,2,2,0,1,13,2,12,9,6
3206,2,2,0,1,13,2,12,9,6
3207,2,2,0,1,13,2,12,9,6
3208,2,2,0,1,13,2,12,9,6
3209,3,2,0,1,13,2,12,9,6
3210,3,2,0,1,13,2,12,9,6
3211,2,2,0,1,13,2,12,9,5
3212,2,2,0,1,13,2,12,9,5
3213,2,2,0,1,13,2,12,9,5
3214,0,2,0,1,13,2,12,9,5
3215,0,2,0,1,13,2,12,9,5
3216,0,2,0,1,13,2,12,9,5
3217,0,2,0,1,13,2,12,9,5
3218,1,2,0,1,13,2,12,9,5
3219,2,2,0,1,13,2,12,9,6
3220,2,2,0,1,13,2,12,9,6
3221,1,2,0,1,13,2,12,9,6
3222,1,2,0,1,13,2,12,9,6
3223,1,2,0,1,13,2,12,9,6
3224,1,2,0,2,13,2,12,9,7
3225,1,2,0,2,13,2,12,9,7
3226,1,2,0,2,13,2,12,9,6
3227,1,2,0,2,13,2,12,9,6
3228,1,2,0,2,13,2,12,9,6
3229,1,2,0,2,13,2,12,9,7
3230,1,2,0,2,13,2,12,9,7
3231,1,2,0,2,13,2,12,9,8
3232,1,2,1,2,13,2,12,9,8
3233,1,2,1,2,13,2,12,9,8
3234,1,2,1,2,13,2,12,9,8
3235,1,2,1,2,13,2,12,9,8
3236,1,2,1,2,13,2,12,9,8
3237,1,2,1,2,13,2,12,9,8
3238,1,2,1,2,13,2,12,9,8
3239,1,2,2,2,13,2,12,9,7
3240,1,2,2,2,13,2,12,9,7
3241,1,2,2,2,13,2,12,9,7
3242,1,2,2,2,13,2,12,9,7
3243,1,2,2,2,13,2,12,9,7
3244,1,2,2,2,13,2,12,9,7
3245,1,2,2,2,13,2,12,9,7
3246,1,2,1,2,13,2,12,9,7
3247,1,2,1,2,13,2,12,9,7
3248,1,2,1,2,13,2,12,9,7
3249,1,2,1,2,13,2,12,9,7
3250,1,2,1,2,13,2,12,9,7
3251,1,2,0,2,13,2,12,9,5
3252,2,2,0,2,13,2,12,9,5
3253,2,2,0,2,13,2,12,9,4
3254,2,2,0,2,13,2,12,9,4
3255,2,2,0,2,13,2,12,9,5
3256,2,2,0,2,13,2,12,9,7
3257,2,2,0,2,13,2,12,9,7
3258,2,2,0,2,13,2,12,9,7
3259,1,2,0,2,13,2,11,9,7
3260,2,2,0,2,13,2,11,9,7
3261,1,2,0,2,13,2,12,9,6
3262,1,2,0,2,13,2,11,9,6
3263,1,2,0,2,13,2,12,9,5
3264,2,2,0,2,13,2,11,9,5
3265,2,2,0,2,13,2,11,9,5
3266,2,2,0,2,13,2,10,9,6
3267,2,2,0,2,13,2,10,9,6
3268,2,2,0,2,13,2,10,9,6
3269,1,2,0,2,13,2,11,9,6
3270,1,2,0,2,13,2,11,9,6
3271,1,2,0,2,13,2,11,9,6
3272,1,2,0,2,13,2,11,9,6
3273,1,2,0,2,13,2,11,9,6
3274,2,2,0,2,13,2,12,9,6
3275,2,2,0,2,13,2,12,9,6
3276,2,2,0,2,13,2,12,9,7
3277,2,2,0,2,13,2,12,9,7
3278,2,2,0,2,13,2,12,9,7
3279,2,2,0,2,13,2,12,9,7
3280,2,2,0,2,13,2,12,9,7
3281,2,2,0,2,13,2,12,9,6
3282,2,2,1,2,13,2,12,9,6
3283,2,2,1,2,13,2,12,9,6
3284,1,2,1,2,13,2,12,9,5
3285,1,2,1,2,13,2,12,9,5
3286,1,2,1,2,13,2,12,9,5
3287,1,2,1,2,13,2,12,9,5
3288,1,2,1,2,13,2,12,9,5
3289,1,2,2,2,13,2,12,9,6
3290,1,2,2,2,13,2,12,9,5
3291,0,2,2,2,13,2,12,9,6
3292,0,2,2,2,13,2,12,9,7
3293,0,2,2,2,13,2,12,9,7
3294,0,2,2,2,13,2,12,9,5
3295,0,2,2,2,13,2,12,9,5
3296,0,2,1,2,13,2,11,9,4
3297,0,2,2,2,13,2,11,9,4
3298,0,2,2,2,13,2,11,9,5
3299,0,2,2,2,13,2,11,9,7
3300,0,2,2,2,13,2,11,9,6
3301,0,2,2,2,13,2,11,9,5
3302,0,2,2,2,13,2,11,9,4
3303,0,2,2,2,13,2,11,9,5
3304,1,2,1,2,13,2,12,9,5
3305,1,2,1,2,13,2,12,9,5
3306,1,2,1,2,13,2,12,9,5
3307,1,2,1,2,13,2,12,9,5
3308,1,2,1,2,13,2,12,9,4
3309,1,2,0,2,13,2,11,9,4
3310,1,2,0,2,13,2,11,9,4
3311,1,2,0,2,13,2,11,9,5
3312,1,2,0,2,13,2,11,9,7
3313,1,2,0,2,13,2,11,9,8
3314,1,2,0,2,13,2,11,9,8
3315,1,2,0,2,13,2,11,9,7
3316,1,2,0,2,13,2,11,9,7
3317,1,2,0,2,13,2,11,9,8
3318,1,2,0,2,13,2,11,9,10
3319,1,2,1,2,13,4,11,9,9
3320,1,2,1,2,13,4,11,9,8
3321,0,2,1,2,13,2,11,9,8
3322,0,2,1,2,13,2,11,9,8
3323,0,2,1,2,13,2,11,9,8
3324,0,2,1,2,13,3,11,9,7
3325,0,2,1,2,13,3,11,9,5
3326,0,2,1,2,13,4,11,9,5
3327,0,2,1,2,13,4,11,9,6
3328,0,2,1,2,13,4,11,9,7
3329,0,2,1,2,13,4,11,9,7
3330,0,2,1,2,13,4,11,9,6
3331,0,2,0,2,13,4,11,9,6
3332,0,2,1,2,13,4,11,9,6
3333,0,2,1,2,13,4,11,9,6
3334,0,2,1,2,13,4,12,9,6
3335,0,2,1,2,13,4,12,9,6
3336,0,2,1,2,13,4,12,9,6
3337,0,2,1,2,13,4,12,9,7
3338,0,2,1,2,13,4,12,9,8
3339,0,2,1,2,13,4,12,9,6
3340,0,2,1,2,13,4,12,9,6
3341,0,2,1,2,13,4,12,9,6
3342,0,2,1,2,13,4,12,9,6
3343,0,2,1,2,13,4,12,9,6
3344,1,2,0,2,13,4,12,9,6
3345,1,2,0,2,13,4,12,9,6
3346,1,2,0,2,13,4,12,9,7
3347,1,2,0,2,13,4,12,9,8
3348,1,2,0,2,13,4,12,9,9
3349,1,2,0,2,13,4,12,9,8
3350,1,2,0,2,13,4,12,9,7
3351,1,2,0,2,13,4,12,9,7
3352,2,2,0,2,13,4,12,9,7
3353,2,2,0,2,13,4,12,9,7
3354,2,2,0,2,13,4,12,9,5
3355,2,2,0,2,13,4,12,9,5
3356,2,2,0,2,13,4,12,9,5
3357,2,2,0,2,13,4,12,9,5
3358,2,2,0,2,13,4,12,9,4
3359,1,2,0,2,13,4,12,9,3
3360,2,2,0,2,13,4,12,9,4
3361,1,2,0,2,13,4,12,9,4
3362,1,2,1,2,13,4,12,9,4
3363,1,2,1,2,13,4,12,9,3
3364,1,2,1,2,13,4,12,9,3
3365,1,2,1,2,13,4,12,9,3
3366,1,2,1,2,13,4,12,9,4
3367,2,2,1,2,13,4,12,9,4
3368,2,2,1,2,13,4,12,9,4
3369,1,2,1,2,13,4,12,9,4
3370,1,2,1,2,13,4,12,9,4
3371,1,2,1,2,13,4,12,9,4
3372,1,2,1,2,13,4,12,9,4
3373,1,2,1,2,13,4,12,9,4
3374,1,2,0,2,13,4,12,9,4
3375,1,2,0,2,13,4,12,9,4
3376,1,2,0,2,13,4,11,9,5
3377,1,2,0,2,13,4,11,9,5
3378,1,2,0,2,13,4,11,9,5
3379,1,2,0,2,13,4,12,9,5
3380,1,2,0,2,13,4,12,9,5
3381,1,2,0,2,13,4,12,9,5
3382,1,2,0,2,13,4,12,9,5
3383,1,2,0,2,13,4,12,9,5
3384,0,2,0,2,13,4,12,9,5
3385,0,2,0,2,13,4,12,9,5
3386,0,2,0,2,13,3,12,9,4
3387,0,2,0,2,13,3,12,9,4
3388,0,2,0,2,13,3,12,9,4
3389,0,2,0,2,13,3,12,9,4
3390,0,2,0,2,13,3,12,9,4
3391,0,2,0,2,13,3,12,9,4
3392,1,2,0,2,13,3,12,9,4
3393,1,2,0,2,13,3,12,9,4
3394,1,2,1,2,13,3,12,9,4
3395,1,2,1,2,13,4,12,9,4
3396,1,2,1,2,13,3,12,9,4
3397,1,2,2,2,13,3,12,9,5
3398,2,2,2,2,13,3,12,9,5
3399,2,2,2,2,13,3,12,9,5
3400,2,2,2,2,13,3,12,9,5
3401,2,2,2,2,13,3,12,9,4
