frame,adaptive_phase,adaptive_state,adaptive_time_left,fixed_phase,fixed_state,fixed_time_left
623,3,GREEN,18.7,1,GREEN,10.7
624,3,GREEN,18.7,1,GREEN,10.7
625,3,GREEN,18.7,1,GREEN,10.7
626,3,GREEN,18.6,1,GREEN,10.6
627,3,GREEN,18.6,1,GREEN,10.6
628,3,GREEN,18.6,1,GREEN,10.6
629,3,GREEN,18.5,1,GREEN,10.5
630,3,GREEN,18.5,1,GREEN,10.5
631,3,GREEN,18.5,1,GREEN,10.5
632,3,GREEN,18.4,1,GREEN,10.4
633,3,GREEN,18.4,1,GREEN,10.4
634,3,GREEN,18.4,1,GREEN,10.4
635,3,GREEN,18.3,1,GREEN,10.3
636,3,GREEN,18.3,1,GREEN,10.3
637,3,GREEN,18.3,1,GREEN,10.3
638,3,GREEN,18.2,1,GREEN,10.2
639,3,GREEN,18.2,1,GREEN,10.2
640,3,GREEN,18.2,1,GREEN,10.2
641,3,GREEN,18.1,1,GREEN,10.1
642,3,GREEN,18.1,1,GREEN,10.1
643,3,GREEN,18.1,1,GREEN,10.1
644,3,GREEN,18.0,1,GREEN,10.0
645,3,GREEN,18.0,1,GREEN,10.0
646,3,GREEN,18.0,1,GREEN,10.0
647,3,GREEN,17.9,1,GREEN,9.9
648,3,GREEN,17.9,1,GREEN,9.9
649,3,GREEN,17.9,1,GREEN,9.9
650,3,GREEN,17.8,1,GREEN,9.8
651,3,GREEN,17.8,1,GREEN,9.8
652,3,GREEN,17.8,1,GREEN,9.8
653,3,GREEN,17.7,1,GREEN,9.7
654,3,GREEN,17.7,1,GREEN,9.7
655,3,GREEN,17.7,1,GREEN,9.7
656,3,GREEN,17.6,1,GREEN,9.6
657,3,GREEN,17.6,1,GREEN,9.6
658,3,GREEN,17.6,1,GREEN,9.6
659,3,GREEN,17.5,1,GREEN,9.5
660,3,GREEN,17.5,1,GREEN,9.5
661,3,GREEN,17.5,1,GREEN,9.5
662,3,GREEN,17.4,1,GREEN,9.4
663,3,GREEN,17.4,1,GREEN,9.4
664,3,GREEN,17.4,1,GREEN,9.4
665,3,GREEN,17.3,1,GREEN,9.3
666,3,GREEN,17.3,1,GREEN,9.3
667,3,GREEN,17.3,1,GREEN,9.3
668,3,GREEN,17.2,1,GREEN,9.2
669,3,GREEN,17.2,1,GREEN,9.2
670,3,GREEN,17.2,1,GREEN,9.2
671,3,GREEN,17.1,1,GREEN,9.1
672,3,GREEN,17.1,1,GREEN,9.1
673,3,GREEN,17.1,1,GREEN,9.1
674,3,GREEN,17.0,1,GREEN,9.0
675,3,GREEN,17.0,1,GREEN,9.0
676,3,GREEN,17.0,1,GREEN,9.0
677,3,GREEN,16.9,1,GREEN,8.9
678,3,GREEN,16.9,1,GREEN,8.9
679,3,GREEN,16.9,1,GREEN,8.9
680,3,GREEN,16.8,1,GREEN,8.8
681,3,GREEN,16.8,1,GREEN,8.8
682,3,GREEN,16.8,1,GREEN,8.8
683,3,GREEN,16.7,1,GREEN,8.7
684,3,GREEN,16.7,1,GREEN,8.7
685,3,GREEN,16.7,1,GREEN,8.7
686,3,GREEN,16.6,1,GREEN,8.6
687,3,GREEN,16.6,1,GREEN,8.6
688,3,GREEN,16.6,1,GREEN,8.6
689,3,GREEN,16.5,1,GREEN,8.5
690,3,GREEN,16.5,1,GREEN,8.5
691,3,GREEN,16.5,1,GREEN,8.5
692,3,GREEN,16.4,1,GREEN,8.4
693,3,GREEN,16.4,1,GREEN,8.4
694,3,GREEN,16.4,1,GREEN,8.4
695,3,GREEN,16.3,1,GREEN,8.3
696,3,GREEN,16.3,1,GREEN,8.3
697,3,GREEN,16.3,1,GREEN,8.3
698,3,GREEN,16.2,1,GREEN,8.2
699,3,GREEN,16.2,1,GREEN,8.2
700,3,GREEN,16.2,1,GREEN,8.2
701,3,GREEN,16.1,1,GREEN,8.1
702,3,GREEN,16.1,1,GREEN,8.1
703,3,GREEN,16.1,1,GREEN,8.1
704,3,GREEN,16.0,1,GREEN,8.0
705,3,GREEN,16.0,1,GREEN,8.0
706,3,GREEN,16.0,1,GREEN,8.0
707,3,GREEN,15.9,1,GREEN,7.9
708,3,GREEN,15.9,1,GREEN,7.9
709,3,GREEN,15.9,1,GREEN,7.9
710,3,GREEN,15.8,1,GREEN,7.8
711,3,GREEN,15.8,1,GREEN,7.8
712,3,GREEN,15.8,1,GREEN,7.8
713,3,GREEN,15.7,1,GREEN,7.7
714,3,GREEN,15.7,1,GREEN,7.7
715,3,GREEN,15.7,1,GREEN,7.7
716,3,GREEN,15.6,1,GREEN,7.6
717,3,GREEN,15.6,1,GREEN,7.6
718,3,GREEN,15.6,1,GREEN,7.6
719,3,GREEN,15.5,1,GREEN,7.5
720,3,GREEN,15.5,1,GREEN,7.5
721,3,GREEN,15.5,1,GREEN,7.5
722,3,GREEN,15.4,1,GREEN,7.4
723,3,GREEN,15.4,1,GREEN,7.4
724,3,GREEN,15.4,1,GREEN,7.4
725,3,GREEN,15.3,1,GREEN,7.3
726,3,GREEN,15.3,1,GREEN,7.3
727,3,GREEN,15.3,1,GREEN,7.3
728,3,GREEN,15.2,1,GREEN,7.2
729,3,GREEN,15.2,1,GREEN,7.2
730,3,GREEN,15.2,1,GREEN,7.2
731,3,GREEN,15.1,1,GREEN,7.1
732,3,GREEN,15.1,1,GREEN,7.1
733,3,GREEN,15.1,1,GREEN,7.1
734,3,GREEN,15.0,1,GREEN,7.0
735,3,GREEN,15.0,1,GREEN,7.0
736,3,GREEN,15.0,1,GREEN,7.0
737,3,GREEN,14.9,1,GREEN,6.9
738,3,GREEN,14.9,1,GREEN,6.9
739,3,GREEN,14.9,1,GREEN,6.9
740,3,GREEN,14.8,1,GREEN,6.8
741,3,GREEN,14.8,1,GREEN,6.8
742,3,GREEN,14.8,1,GREEN,6.8
743,3,GREEN,14.7,1,GREEN,6.7
744,3,GREEN,14.7,1,GREEN,6.7
745,3,GREEN,14.7,1,GREEN,6.7
746,3,GREEN,14.6,1,GREEN,6.6
747,3,GREEN,14.6,1,GREEN,6.6
748,3,GREEN,14.6,1,GREEN,6.6
749,3,GREEN,14.5,1,GREEN,6.5
750,3,GREEN,14.5,1,GREEN,6.5
751,3,GREEN,14.5,1,GREEN,6.5
752,3,GREEN,14.4,1,GREEN,6.4
753,3,GREEN,14.4,1,GREEN,6.4
754,3,GREEN,14.4,1,GREEN,6.4
755,3,GREEN,14.3,1,GREEN,6.3
756,3,GREEN,14.3,1,GREEN,6.3
757,3,GREEN,14.3,1,GREEN,6.3
758,3,GREEN,14.2,1,GREEN,6.2
759,3,GREEN,14.2,1,GREEN,6.2
760,3,GREEN,14.2,1,GREEN,6.2
761,3,GREEN,14.1,1,GREEN,6.1
762,3,GREEN,14.1,1,GREEN,6.1
763,3,GREEN,14.1,1,GREEN,6.1
764,3,GREEN,14.0,1,GREEN,6.0
765,3,GREEN,14.0,1,GREEN,6.0
766,3,GREEN,14.0,1,GREEN,6.0
767,3,GREEN,13.9,1,GREEN,5.9
768,3,GREEN,13.9,1,GREEN,5.9
769,3,GREEN,13.9,1,GREEN,5.9
770,3,GREEN,13.8,1,GREEN,5.8
771,3,GREEN,13.8,1,GREEN,5.8
772,3,GREEN,13.8,1,GREEN,5.8
773,3,GREEN,13.7,1,GREEN,5.7
774,3,GREEN,13.7,1,GREEN,5.7
775,3,GREEN,13.7,1,GREEN,5.7
776,3,GREEN,13.6,1,GREEN,5.6
777,3,GREEN,13.6,1,GREEN,5.6
778,3,GREEN,13.6,1,GREEN,5.6
779,3,GREEN,13.5,1,GREEN,5.5
780,3,GREEN,13.5,1,GREEN,5.5
781,3,GREEN,13.5,1,GREEN,5.5
782,3,GREEN,13.4,1,GREEN,5.4
783,3,GREEN,13.4,1,GREEN,5.4
784,3,GREEN,13.4,1,GREEN,5.4
785,3,GREEN,13.3,1,GREEN,5.3
786,3,GREEN,13.3,1,GREEN,5.3
787,3,GREEN,13.3,1,GREEN,5.3
788,3,GREEN,13.2,1,GREEN,5.2
789,3,GREEN,13.2,1,GREEN,5.2
790,3,GREEN,13.2,1,GREEN,5.2
791,3,GREEN,13.1,1,GREEN,5.1
792,3,GREEN,13.1,1,GREEN,5.1
793,3,GREEN,13.1,1,GREEN,5.1
794,3,GREEN,13.0,1,GREEN,5.0
795,3,GREEN,13.0,1,GREEN,5.0
796,3,GREEN,13.0,1,GREEN,5.0
797,3,GREEN,12.9,1,GREEN,4.9
798,3,GREEN,12.9,1,GREEN,4.9
799,3,GREEN,12.9,1,GREEN,4.9
800,3,GREEN,12.8,1,GREEN,4.8
801,3,GREEN,12.8,1,GREEN,4.8
802,3,GREEN,12.8,1,GREEN,4.8
803,3,GREEN,12.7,1,GREEN,4.7
804,3,GREEN,12.7,1,GREEN,4.7
805,3,GREEN,12.7,1,GREEN,4.7
806,3,GREEN,12.6,1,GREEN,4.6
807,3,GREEN,12.6,1,GREEN,4.6
808,3,GREEN,12.6,1,GREEN,4.6
809,3,GREEN,12.5,1,GREEN,4.5
810,3,GREEN,12.5,1,GREEN,4.5
811,3,GREEN,12.5,1,GREEN,4.5
812,3,GREEN,12.4,1,GREEN,4.4
813,3,GREEN,12.4,1,GREEN,4.4
814,3,GREEN,12.4,1,GREEN,4.4
815,3,GREEN,12.3,1,GREEN,4.3
816,3,GREEN,12.3,1,GREEN,4.3
817,3,GREEN,12.3,1,GREEN,4.3
818,3,GREEN,12.2,1,GREEN,4.2
819,3,GREEN,12.2,1,GREEN,4.2
820,3,GREEN,12.2,1,GREEN,4.2
821,3,GREEN,12.1,1,GREEN,4.1
822,3,GREEN,12.1,1,GREEN,4.1
823,3,GREEN,12.1,1,GREEN,4.1
824,3,GREEN,12.0,1,GREEN,4.0
825,3,GREEN,12.0,1,GREEN,4.0
826,3,GREEN,12.0,1,GREEN,4.0
827,3,GREEN,11.9,1,GREEN,3.9
828,3,GREEN,11.9,1,GREEN,3.9
829,3,GREEN,11.9,1,GREEN,3.9
830,3,GREEN,11.8,1,GREEN,3.8
831,3,GREEN,11.8,1,GREEN,3.8
832,3,GREEN,11.8,1,GREEN,3.8
833,3,GREEN,11.7,1,GREEN,3.7
834,3,GREEN,11.7,1,GREEN,3.7
835,3,GREEN,11.7,1,GREEN,3.7
836,3,GREEN,11.6,1,GREEN,3.6
837,3,GREEN,11.6,1,GREEN,3.6
838,3,GREEN,11.6,1,GREEN,3.6
839,3,GREEN,11.5,1,GREEN,3.5
840,3,GREEN,11.5,1,GREEN,3.5
841,3,GREEN,11.5,1,GREEN,3.5
842,3,GREEN,11.4,1,GREEN,3.4
843,3,GREEN,11.4,1,GREEN,3.4
844,3,GREEN,11.4,1,GREEN,3.4
845,3,GREEN,11.3,1,GREEN,3.3
846,3,GREEN,11.3,1,GREEN,3.3
847,3,GREEN,11.3,1,GREEN,3.3
848,3,GREEN,11.2,1,GREEN,3.2
849,3,GREEN,11.2,1,GREEN,3.2
850,3,GREEN,11.2,1,GREEN,3.2
851,3,GREEN,11.1,1,GREEN,3.1
852,3,GREEN,11.1,1,GREEN,3.1
853,3,GREEN,11.1,1,GREEN,3.1
854,3,GREEN,11.0,1,GREEN,3.0
855,3,GREEN,11.0,1,GREEN,3.0
856,3,GREEN,11.0,1,GREEN,3.0
857,3,GREEN,10.9,1,GREEN,2.9
858,3,GREEN,10.9,1,GREEN,2.9
859,3,GREEN,10.9,1,GREEN,2.9
860,3,GREEN,10.8,1,GREEN,2.8
861,3,GREEN,10.8,1,GREEN,2.8
862,3,GREEN,10.8,1,GREEN,2.8
863,3,GREEN,10.7,1,GREEN,2.7
864,3,GREEN,10.7,1,GREEN,2.7
865,3,GREEN,10.7,1,GREEN,2.7
866,3,GREEN,10.6,1,GREEN,2.6
867,3,GREEN,10.6,1,GREEN,2.6
868,3,GREEN,10.6,1,GREEN,2.6
869,3,GREEN,10.5,1,GREEN,2.5
870,3,GREEN,10.5,1,GREEN,2.5
871,3,GREEN,10.5,1,GREEN,2.5
872,3,GREEN,10.4,1,GREEN,2.4
873,3,GREEN,10.4,1,GREEN,2.4
874,3,GREEN,10.4,1,GREEN,2.4
875,3,GREEN,10.3,1,GREEN,2.3
876,3,GREEN,10.3,1,GREEN,2.3
877,3,GREEN,10.3,1,GREEN,2.3
878,3,GREEN,10.2,1,GREEN,2.2
879,3,GREEN,10.2,1,GREEN,2.2
880,3,GREEN,10.2,1,GREEN,2.2
881,3,GREEN,10.1,1,GREEN,2.1
882,3,GREEN,10.1,1,GREEN,2.1
883,3,GREEN,10.1,1,GREEN,2.1
884,3,GREEN,10.0,1,GREEN,2.0
885,3,GREEN,10.0,1,GREEN,2.0
886,3,GREEN,10.0,1,GREEN,2.0
887,3,GREEN,9.9,1,GREEN,1.9
888,3,GREEN,9.9,1,GREEN,1.9
889,3,GREEN,9.9,1,GREEN,1.9
890,3,GREEN,9.8,1,GREEN,1.8
891,3,GREEN,9.8,1,GREEN,1.8
892,3,GREEN,9.8,1,GREEN,1.8
893,3,GREEN,9.7,1,GREEN,1.7
894,3,GREEN,9.7,1,GREEN,1.7
895,3,GREEN,9.7,1,GREEN,1.7
896,3,GREEN,9.6,1,GREEN,1.6
897,3,GREEN,9.6,1,GREEN,1.6
898,3,GREEN,9.6,1,GREEN,1.6
899,3,GREEN,9.5,1,GREEN,1.5
900,3,GREEN,9.5,1,GREEN,1.5
901,3,GREEN,9.5,1,GREEN,1.5
902,3,GREEN,9.4,1,GREEN,1.4
903,3,GREEN,9.4,1,GREEN,1.4
904,3,GREEN,9.4,1,GREEN,1.4
905,3,GREEN,9.3,1,GREEN,1.3
906,3,GREEN,9.3,1,GREEN,1.3
907,3,GREEN,9.3,1,GREEN,1.3
908,3,GREEN,9.2,1,GREEN,1.2
909,3,GREEN,9.2,1,GREEN,1.2
910,3,GREEN,9.2,1,GREEN,1.2
911,3,GREEN,9.1,1,GREEN,1.1
912,3,GREEN,9.1,1,GREEN,1.1
913,3,GREEN,9.1,1,GREEN,1.1
914,3,GREEN,9.0,1,GREEN,1.0
915,3,GREEN,9.0,1,GREEN,1.0
916,3,GREEN,9.0,1,GREEN,1.0
917,3,GREEN,8.9,1,GREEN,0.9
918,3,GREEN,8.9,1,GREEN,0.9
919,3,GREEN,8.9,1,GREEN,0.9
920,3,GREEN,8.8,1,GREEN,0.8
921,3,GREEN,8.8,1,GREEN,0.8
922,3,GREEN,8.8,1,GREEN,0.8
923,3,GREEN,8.7,1,GREEN,0.7
924,3,GREEN,8.7,1,GREEN,0.7
925,3,GREEN,8.7,1,GREEN,0.7
926,3,GREEN,8.6,1,GREEN,0.6
927,3,GREEN,8.6,1,GREEN,0.6
928,3,GREEN,8.6,1,GREEN,0.6
929,3,GREEN,8.5,1,GREEN,0.5
930,3,GREEN,8.5,1,GREEN,0.5
931,3,GREEN,8.5,1,GREEN,0.5
932,3,GREEN,8.4,1,GREEN,0.4
933,3,GREEN,8.4,1,GREEN,0.4
934,3,GREEN,8.4,1,GREEN,0.4
935,3,GREEN,8.3,1,GREEN,0.3
936,3,GREEN,8.3,1,GREEN,0.3
937,3,GREEN,8.3,1,GREEN,0.3
938,3,GREEN,8.2,1,GREEN,0.2
939,3,GREEN,8.2,1,GREEN,0.2
940,3,GREEN,8.2,1,GREEN,0.2
941,3,GREEN,8.1,1,GREEN,0.1
942,3,GREEN,8.1,1,GREEN,0.1
943,3,GREEN,8.1,1,GREEN,0.1
944,3,GREEN,8.0,1,GREEN,0.0
945,3,GREEN,8.0,1,YELLOW,0.0
946,3,GREEN,8.0,1,YELLOW,3.0
947,3,GREEN,7.9,1,YELLOW,2.9
948,3,GREEN,7.9,1,YELLOW,2.9
949,3,GREEN,7.9,1,YELLOW,2.9
950,3,GREEN,7.8,1,YELLOW,2.8
951,3,GREEN,7.8,1,YELLOW,2.8
952,3,GREEN,7.8,1,YELLOW,2.8
953,3,GREEN,7.7,1,YELLOW,2.7
954,3,GREEN,7.7,1,YELLOW,2.7
955,3,GREEN,7.7,1,YELLOW,2.7
956,3,GREEN,7.6,1,YELLOW,2.6
957,3,GREEN,7.6,1,YELLOW,2.6
958,3,GREEN,7.6,1,YELLOW,2.6
959,3,GREEN,7.5,1,YELLOW,2.5
960,3,GREEN,7.5,1,YELLOW,2.5
961,3,GREEN,7.5,1,YELLOW,2.5
962,3,GREEN,7.4,1,YELLOW,2.4
963,3,GREEN,7.4,1,YELLOW,2.4
964,3,GREEN,7.4,1,YELLOW,2.4
965,3,GREEN,7.3,1,YELLOW,2.3
966,3,GREEN,7.3,1,YELLOW,2.3
967,3,GREEN,7.3,1,YELLOW,2.3
968,3,GREEN,7.2,1,YELLOW,2.2
969,3,GREEN,7.2,1,YELLOW,2.2
970,3,GREEN,7.2,1,YELLOW,2.2
971,3,GREEN,7.1,1,YELLOW,2.1
972,3,GREEN,7.1,1,YELLOW,2.1
973,3,GREEN,7.1,1,YELLOW,2.1
974,3,GREEN,7.0,1,YELLOW,2.0
975,3,GREEN,7.0,1,YELLOW,2.0
976,3,GREEN,7.0,1,YELLOW,2.0
977,3,GREEN,6.9,1,YELLOW,1.9
978,3,GREEN,6.9,1,YELLOW,1.9
979,3,GREEN,6.9,1,YELLOW,1.9
980,3,GREEN,6.8,1,YELLOW,1.8
981,3,GREEN,6.8,1,YELLOW,1.8
982,3,GREEN,6.8,1,YELLOW,1.8
983,3,GREEN,6.7,1,YELLOW,1.7
984,3,GREEN,6.7,1,YELLOW,1.7
985,3,GREEN,6.7,1,YELLOW,1.7
986,3,GREEN,6.6,1,YELLOW,1.6
987,3,GREEN,6.6,1,YELLOW,1.6
988,3,GREEN,6.6,1,YELLOW,1.6
989,3,GREEN,6.5,1,YELLOW,1.5
990,3,GREEN,6.5,1,YELLOW,1.5
991,3,GREEN,6.5,1,YELLOW,1.5
992,3,GREEN,6.4,1,YELLOW,1.4
993,3,GREEN,6.4,1,YELLOW,1.4
994,3,GREEN,6.4,1,YELLOW,1.4
995,3,GREEN,6.3,1,YELLOW,1.3
996,3,GREEN,6.3,1,YELLOW,1.3
997,3,GREEN,6.3,1,YELLOW,1.3
998,3,GREEN,6.2,1,YELLOW,1.2
999,3,GREEN,6.2,1,YELLOW,1.2
1000,3,GREEN,6.2,1,YELLOW,1.2
1001,3,GREEN,6.1,1,YELLOW,1.1
1002,3,GREEN,6.1,1,YELLOW,1.1
1003,3,GREEN,6.1,1,YELLOW,1.1
1004,3,GREEN,6.0,1,YELLOW,1.0
1005,3,GREEN,6.0,1,YELLOW,1.0
1006,3,GREEN,6.0,1,YELLOW,1.0
1007,3,GREEN,5.9,1,YELLOW,0.9
1008,3,GREEN,5.9,1,YELLOW,0.9
1009,3,GREEN,5.9,1,YELLOW,0.9
1010,3,GREEN,5.8,1,YELLOW,0.8
1011,3,GREEN,5.8,1,YELLOW,0.8
1012,3,GREEN,5.8,1,YELLOW,0.8
1013,3,GREEN,5.7,1,YELLOW,0.7
1014,3,GREEN,5.7,1,YELLOW,0.7
1015,3,GREEN,5.7,1,YELLOW,0.7
1016,3,GREEN,5.6,1,YELLOW,0.6
1017,3,GREEN,5.6,1,YELLOW,0.6
1018,3,GREEN,5.6,1,YELLOW,0.6
1019,3,GREEN,5.5,1,YELLOW,0.5
1020,3,GREEN,5.5,1,YELLOW,0.5
1021,3,GREEN,5.5,1,YELLOW,0.5
1022,3,GREEN,5.4,1,YELLOW,0.4
1023,3,GREEN,5.4,1,YELLOW,0.4
1024,3,GREEN,5.4,1,YELLOW,0.4
1025,3,GREEN,5.3,1,YELLOW,0.3
1026,3,GREEN,5.3,1,YELLOW,0.3
1027,3,GREEN,5.3,1,YELLOW,0.3
1028,3,GREEN,5.2,1,YELLOW,0.2
1029,3,GREEN,5.2,1,YELLOW,0.2
1030,3,GREEN,5.2,1,YELLOW,0.2
1031,3,GREEN,5.1,1,YELLOW,0.1
1032,3,GREEN,5.1,1,YELLOW,0.1
1033,3,GREEN,5.1,1,YELLOW,0.1
1034,3,GREEN,5.0,1,YELLOW,0.0
1035,3,GREEN,5.0,2,GREEN,12.0
1036,3,GREEN,5.0,2,GREEN,15.0
1037,3,GREEN,4.9,2,GREEN,14.9
1038,3,GREEN,4.9,2,GREEN,14.9
1039,3,GREEN,4.9,2,GREEN,14.9
1040,3,GREEN,4.8,2,GREEN,14.8
1041,3,GREEN,4.8,2,GREEN,14.8
1042,3,GREEN,4.8,2,GREEN,14.8
1043,3,GREEN,4.7,2,GREEN,14.7
1044,3,GREEN,4.7,2,GREEN,14.7
1045,3,GREEN,4.7,2,GREEN,14.7
1046,3,GREEN,4.6,2,GREEN,14.6
1047,3,GREEN,4.6,2,GREEN,14.6
1048,3,GREEN,4.6,2,GREEN,14.6
1049,3,GREEN,4.5,2,GREEN,14.5
1050,3,GREEN,4.5,2,GREEN,14.5
1051,3,GREEN,4.5,2,GREEN,14.5
1052,3,GREEN,4.4,2,GREEN,14.4
1053,3,GREEN,4.4,2,GREEN,14.4
1054,3,GREEN,4.4,2,GREEN,14.4
1055,3,GREEN,4.3,2,GREEN,14.3
1056,3,GREEN,4.3,2,GREEN,14.3
1057,3,GREEN,4.3,2,GREEN,14.3
1058,3,GREEN,4.2,2,GREEN,14.2
1059,3,GREEN,4.2,2,GREEN,14.2
1060,3,GREEN,4.2,2,GREEN,14.2
1061,3,GREEN,4.1,2,GREEN,14.1
1062,3,GREEN,4.1,2,GREEN,14.1
1063,3,GREEN,4.1,2,GREEN,14.1
1064,3,GREEN,4.0,2,GREEN,14.0
1065,3,GREEN,4.0,2,GREEN,14.0
1066,3,GREEN,4.0,2,GREEN,14.0
1067,3,GREEN,3.9,2,GREEN,13.9
1068,3,GREEN,3.9,2,GREEN,13.9
1069,3,GREEN,3.9,2,GREEN,13.9
1070,3,GREEN,3.8,2,GREEN,13.8
1071,3,GREEN,3.8,2,GREEN,13.8
1072,3,GREEN,3.8,2,GREEN,13.8
1073,3,GREEN,3.7,2,GREEN,13.7
1074,3,GREEN,3.7,2,GREEN,13.7
1075,3,GREEN,3.7,2,GREEN,13.7
1076,3,GREEN,3.6,2,GREEN,13.6
1077,3,GREEN,3.6,2,GREEN,13.6
1078,3,GREEN,3.6,2,GREEN,13.6
1079,3,GREEN,3.5,2,GREEN,13.5
1080,3,GREEN,3.5,2,GREEN,13.5
1081,3,GREEN,3.5,2,GREEN,13.5
1082,3,GREEN,3.4,2,GREEN,13.4
1083,3,GREEN,3.4,2,GREEN,13.4
1084,3,GREEN,3.4,2,GREEN,13.4
1085,3,GREEN,3.3,2,GREEN,13.3
1086,3,GREEN,3.3,2,GREEN,13.3
1087,3,GREEN,3.3,2,GREEN,13.3
1088,3,GREEN,3.2,2,GREEN,13.2
1089,3,GREEN,3.2,2,GREEN,13.2
1090,3,GREEN,3.2,2,GREEN,13.2
1091,3,GREEN,3.1,2,GREEN,13.1
1092,3,GREEN,3.1,2,GREEN,13.1
1093,3,GREEN,3.1,2,GREEN,13.1
1094,3,GREEN,3.0,2,GREEN,13.0
1095,3,GREEN,3.0,2,GREEN,13.0
1096,3,GREEN,3.0,2,GREEN,13.0
1097,3,GREEN,2.9,2,GREEN,12.9
1098,3,GREEN,2.9,2,GREEN,12.9
1099,3,GREEN,2.9,2,GREEN,12.9
1100,3,GREEN,2.8,2,GREEN,12.8
1101,3,GREEN,2.8,2,GREEN,12.8
1102,3,GREEN,2.8,2,GREEN,12.8
1103,3,GREEN,2.7,2,GREEN,12.7
1104,3,GREEN,2.7,2,GREEN,12.7
1105,3,GREEN,2.7,2,GREEN,12.7
1106,3,GREEN,2.6,2,GREEN,12.6
1107,3,GREEN,2.6,2,GREEN,12.6
1108,3,GREEN,2.6,2,GREEN,12.6
1109,3,GREEN,2.5,2,GREEN,12.5
1110,3,GREEN,2.5,2,GREEN,12.5
1111,3,GREEN,2.5,2,GREEN,12.5
1112,3,GREEN,2.4,2,GREEN,12.4
1113,3,GREEN,2.4,2,GREEN,12.4
1114,3,GREEN,2.4,2,GREEN,12.4
1115,3,GREEN,2.3,2,GREEN,12.3
1116,3,GREEN,2.3,2,GREEN,12.3
1117,3,GREEN,2.3,2,GREEN,12.3
1118,3,GREEN,2.2,2,GREEN,12.2
1119,3,GREEN,2.2,2,GREEN,12.2
1120,3,GREEN,2.2,2,GREEN,12.2
1121,3,GREEN,2.1,2,GREEN,12.1
1122,3,GREEN,2.1,2,GREEN,12.1
1123,3,GREEN,2.1,2,GREEN,12.1
1124,3,GREEN,2.0,2,GREEN,12.0
1125,3,GREEN,2.0,2,GREEN,12.0
1126,3,GREEN,2.0,2,GREEN,12.0
1127,3,GREEN,1.9,2,GREEN,11.9
1128,3,GREEN,1.9,2,GREEN,11.9
1129,3,GREEN,1.9,2,GREEN,11.9
1130,3,GREEN,1.8,2,GREEN,11.8
1131,3,GREEN,1.8,2,GREEN,11.8
1132,3,GREEN,1.8,2,GREEN,11.8
1133,3,GREEN,1.7,2,GREEN,11.7
1134,3,GREEN,1.7,2,GREEN,11.7
1135,3,GREEN,1.7,2,GREEN,11.7
1136,3,GREEN,1.6,2,GREEN,11.6
1137,3,GREEN,1.6,2,GREEN,11.6
1138,3,GREEN,1.6,2,GREEN,11.6
1139,3,GREEN,1.5,2,GREEN,11.5
1140,3,GREEN,1.5,2,GREEN,11.5
1141,3,GREEN,1.5,2,GREEN,11.5
1142,3,GREEN,1.4,2,GREEN,11.4
1143,3,GREEN,1.4,2,GREEN,11.4
1144,3,GREEN,1.4,2,GREEN,11.4
1145,3,GREEN,1.3,2,GREEN,11.3
1146,3,GREEN,1.3,2,GREEN,11.3
1147,3,GREEN,1.3,2,GREEN,11.3
1148,3,GREEN,1.2,2,GREEN,11.2
1149,3,GREEN,1.2,2,GREEN,11.2
1150,3,GREEN,1.2,2,GREEN,11.2
1151,3,GREEN,1.1,2,GREEN,11.1
1152,3,GREEN,1.1,2,GREEN,11.1
1153,3,GREEN,1.1,2,GREEN,11.1
1154,3,GREEN,1.0,2,GREEN,11.0
1155,3,GREEN,1.0,2,GREEN,11.0
1156,3,GREEN,1.0,2,GREEN,11.0
1157,3,GREEN,0.9,2,GREEN,10.9
1158,3,GREEN,0.9,2,GREEN,10.9
1159,3,GREEN,0.9,2,GREEN,10.9
1160,3,GREEN,0.8,2,GREEN,10.8
1161,3,GREEN,0.8,2,GREEN,10.8
1162,3,GREEN,0.8,2,GREEN,10.8
1163,3,GREEN,0.7,2,GREEN,10.7
1164,3,GREEN,0.7,2,GREEN,10.7
1165,3,GREEN,0.7,2,GREEN,10.7
1166,3,GREEN,0.6,2,GREEN,10.6
1167,3,GREEN,0.6,2,GREEN,10.6
1168,3,GREEN,0.6,2,GREEN,10.6
1169,3,GREEN,0.5,2,GREEN,10.5
1170,3,GREEN,0.5,2,GREEN,10.5
1171,3,GREEN,0.5,2,GREEN,10.5
1172,3,GREEN,0.4,2,GREEN,10.4
1173,3,GREEN,0.4,2,GREEN,10.4
1174,3,GREEN,0.4,2,GREEN,10.4
1175,3,GREEN,0.3,2,GREEN,10.3
1176,3,GREEN,0.3,2,GREEN,10.3
1177,3,GREEN,0.3,2,GREEN,10.3
1178,3,GREEN,0.2,2,GREEN,10.2
1179,3,GREEN,0.2,2,GREEN,10.2
1180,3,GREEN,0.2,2,GREEN,10.2
1181,3,GREEN,0.1,2,GREEN,10.1
1182,3,GREEN,0.1,2,GREEN,10.1
1183,3,GREEN,0.1,2,GREEN,10.1
1184,3,GREEN,0.0,2,GREEN,10.0
1185,3,YELLOW,0.0,2,GREEN,10.0
1186,3,YELLOW,3.0,2,GREEN,10.0
1187,3,YELLOW,2.9,2,GREEN,9.9
1188,3,YELLOW,2.9,2,GREEN,9.9
1189,3,YELLOW,2.9,2,GREEN,9.9
1190,3,YELLOW,2.8,2,GREEN,9.8
1191,3,YELLOW,2.8,2,GREEN,9.8
